invoice_id,customer_id,territory,invoice_date,amount_inr
SINV-47576,CUST-00638,Coimbatore,2024-11-05,7781
SINV-48657,CUST-00638,Coimbatore,2025-04-05,5102
SINV-22266,CUST-03382,Coimbatore,2023-07-17,3175
SINV-56171,CUST-03382,Coimbatore,2023-09-01,2829
SINV-35500,CUST-03382,Coimbatore,2023-07-17,3604
SINV-47795,CUST-03382,Coimbatore,2023-08-04,1911
SINV-84208,CUST-03382,Coimbatore,2023-08-11,3694
SINV-53741,CUST-03382,Coimbatore,2023-07-07,2110
SINV-48174,CUST-03442,Coimbatore,2024-06-30,8201
SINV-61013,CUST-03442,Coimbatore,2023-10-13,3730
SINV-23453,CUST-03442,Coimbatore,2024-11-02,3811
SINV-12278,CUST-03442,Coimbatore,2024-09-26,8253
SINV-33458,CUST-03442,Coimbatore,2024-02-13,6201
SINV-73679,CUST-03442,Coimbatore,2024-07-15,7360
SINV-70695,CUST-01974,Coimbatore,2023-07-13,4339
SINV-33979,CUST-01974,Coimbatore,2023-08-12,4365
SINV-57283,CUST-01974,Coimbatore,2023-08-04,2282
SINV-71923,CUST-01974,Coimbatore,2023-07-08,3854
SINV-31069,CUST-01974,Coimbatore,2023-08-17,2264
SINV-30397,CUST-01974,Coimbatore,2023-08-26,3304
SINV-11448,CUST-09121,Chennai,2024-07-10,2644
SINV-20490,CUST-09121,Chennai,2024-10-30,2210
SINV-59544,CUST-09121,Chennai,2023-12-06,1745
SINV-65961,CUST-09121,Chennai,2024-03-08,2629
SINV-26762,CUST-09121,Chennai,2025-03-29,2477
SINV-23910,CUST-09121,Chennai,2024-09-06,1992
SINV-43410,CUST-12472,Coimbatore,2023-11-05,7337
SINV-75559,CUST-12472,Coimbatore,2023-07-05,3546
SINV-89191,CUST-12472,Coimbatore,2023-09-18,4716
SINV-45905,CUST-12472,Coimbatore,2023-08-03,7123
SINV-70267,CUST-12472,Coimbatore,2023-08-23,6207
SINV-40400,CUST-12472,Coimbatore,2023-08-12,6084
SINV-19732,CUST-11021,Coimbatore,2023-11-17,9227
SINV-98029,CUST-11021,Coimbatore,2023-10-25,6508
SINV-37577,CUST-11021,Coimbatore,2023-12-15,5512
SINV-45888,CUST-11021,Coimbatore,2024-07-30,9816
SINV-43025,CUST-11021,Coimbatore,2024-11-30,9232
SINV-76848,CUST-11021,Coimbatore,2023-12-10,7830
SINV-65455,CUST-09185,Mumbai,2025-01-29,95034
SINV-87696,CUST-09185,Mumbai,2024-11-07,161614
SINV-97026,CUST-09185,Mumbai,2024-04-29,161814
SINV-58846,CUST-08328,Mumbai,2025-01-04,3167
SINV-52416,CUST-08328,Mumbai,2024-07-09,4407
SINV-46801,CUST-08328,Mumbai,2024-08-18,4778
SINV-74293,CUST-08328,Mumbai,2024-03-27,3321
SINV-23231,CUST-08328,Mumbai,2024-03-05,4806
SINV-38280,CUST-08328,Mumbai,2024-10-27,4228
SINV-99516,CUST-12547,Hyderabad,2023-11-05,56158
SINV-16362,CUST-12547,Hyderabad,2024-06-16,44960
SINV-61832,CUST-12547,Hyderabad,2025-02-24,61019
SINV-65659,CUST-12547,Hyderabad,2024-10-16,51159
SINV-64246,CUST-12547,Hyderabad,2024-03-29,38076
SINV-81257,CUST-12547,Hyderabad,2024-04-05,58784
SINV-31049,CUST-06387,Mumbai,2024-08-31,11526
SINV-66605,CUST-06387,Mumbai,2025-03-20,18872
SINV-82254,CUST-03042,Coimbatore,2024-01-22,1494
SINV-83216,CUST-03042,Coimbatore,2024-09-20,2296
SINV-71446,CUST-03042,Coimbatore,2024-04-03,1547
SINV-53866,CUST-03042,Coimbatore,2024-02-25,2315
SINV-22541,CUST-03042,Coimbatore,2024-09-27,2308
SINV-82685,CUST-03042,Coimbatore,2025-02-05,1437
SINV-82770,CUST-06795,Coimbatore,2025-03-21,8331
SINV-80747,CUST-06795,Coimbatore,2024-11-16,6011
SINV-95305,CUST-06795,Coimbatore,2024-09-29,10463
SINV-97499,CUST-06795,Coimbatore,2024-03-07,5430
SINV-76033,CUST-06795,Coimbatore,2024-11-10,4940
SINV-34387,CUST-10414,Ahmedabad,2024-03-27,3164
SINV-13844,CUST-10414,Ahmedabad,2024-07-30,2242
SINV-25664,CUST-10414,Ahmedabad,2023-11-30,3715
SINV-26124,CUST-10414,Ahmedabad,2023-12-12,3759
SINV-98736,CUST-13864,Mumbai,2023-08-22,18353
SINV-31729,CUST-13864,Mumbai,2023-10-03,26097
SINV-67615,CUST-13864,Mumbai,2023-07-12,26436
SINV-96985,CUST-13864,Mumbai,2023-08-25,22694
SINV-16833,CUST-13864,Mumbai,2023-11-23,24985
SINV-12077,CUST-13864,Mumbai,2023-08-24,30885
SINV-18950,CUST-04124,Mumbai,2024-03-25,2673
SINV-18523,CUST-04124,Mumbai,2024-08-09,4740
SINV-30828,CUST-04124,Mumbai,2024-07-15,3071
SINV-63786,CUST-04124,Mumbai,2024-08-14,4331
SINV-37628,CUST-01751,Coimbatore,2024-09-18,16034
SINV-54259,CUST-01751,Coimbatore,2024-03-23,10880
SINV-43672,CUST-01751,Coimbatore,2024-04-27,11728
SINV-87369,CUST-01751,Coimbatore,2025-02-20,8141
SINV-11549,CUST-01751,Coimbatore,2024-05-28,8252
SINV-90712,CUST-01751,Coimbatore,2024-05-25,15956
SINV-77718,CUST-00484,Hyderabad,2024-03-13,3650
SINV-69714,CUST-11726,Coimbatore,2024-09-15,7374
SINV-42526,CUST-11726,Coimbatore,2025-03-18,4257
SINV-25977,CUST-11726,Coimbatore,2023-12-26,6942
SINV-94160,CUST-11726,Coimbatore,2024-06-15,6827
SINV-41413,CUST-11726,Coimbatore,2024-04-02,6167
SINV-90320,CUST-11726,Coimbatore,2024-10-11,5552
SINV-63047,CUST-07529,Coimbatore,2025-01-24,47877
SINV-23802,CUST-02203,Coimbatore,2023-09-04,98861
SINV-66539,CUST-02203,Coimbatore,2024-10-20,95884
SINV-93031,CUST-02203,Coimbatore,2024-02-18,60591
SINV-55921,CUST-02203,Coimbatore,2024-01-13,92372
SINV-32657,CUST-02203,Coimbatore,2024-03-28,95126
SINV-24386,CUST-10935,Coimbatore,2023-09-25,15847
SINV-37316,CUST-10935,Coimbatore,2023-07-07,14563
SINV-95983,CUST-10935,Coimbatore,2023-08-04,13978
SINV-82186,CUST-10935,Coimbatore,2023-07-12,8218
SINV-89241,CUST-04596,Mumbai,2023-12-18,2625
SINV-38529,CUST-04596,Mumbai,2023-11-12,2549
SINV-10235,CUST-04596,Mumbai,2023-08-21,4702
SINV-63700,CUST-04596,Mumbai,2023-07-03,3709
SINV-43842,CUST-04596,Mumbai,2023-07-24,2623
SINV-16158,CUST-04596,Mumbai,2023-07-17,4847
SINV-12826,CUST-04302,Mumbai,2024-02-21,1920
SINV-19647,CUST-04302,Mumbai,2025-04-03,1695
SINV-30195,CUST-04302,Mumbai,2023-12-08,1868
SINV-75213,CUST-04302,Mumbai,2024-07-21,1763
SINV-83317,CUST-04302,Mumbai,2024-11-05,1849
SINV-30547,CUST-04302,Mumbai,2024-12-27,1804
SINV-64832,CUST-06895,Ahmedabad,2024-11-28,9401
SINV-74181,CUST-06895,Ahmedabad,2024-11-10,9834
SINV-26940,CUST-06895,Ahmedabad,2024-04-25,8118
SINV-10209,CUST-06895,Ahmedabad,2025-04-04,7442
SINV-28878,CUST-06895,Ahmedabad,2024-11-20,7553
SINV-53934,CUST-06895,Ahmedabad,2024-08-07,12667
SINV-98255,CUST-09489,Chennai,2024-11-01,29837
SINV-31716,CUST-09489,Chennai,2025-01-20,23403
SINV-36757,CUST-09489,Chennai,2024-12-05,16416
SINV-26652,CUST-09489,Chennai,2024-07-07,32033
SINV-42249,CUST-09489,Chennai,2023-11-16,17737
SINV-19475,CUST-09489,Chennai,2025-01-11,28394
SINV-62782,CUST-03492,Ahmedabad,2024-03-22,7234
SINV-96103,CUST-03492,Ahmedabad,2024-11-02,6400
SINV-12656,CUST-03492,Ahmedabad,2024-08-08,4561
SINV-61356,CUST-03492,Ahmedabad,2024-07-26,6883
SINV-41071,CUST-03492,Ahmedabad,2024-10-11,6690
SINV-37507,CUST-03492,Ahmedabad,2024-04-23,4110
SINV-13217,CUST-14284,Chennai,2024-04-26,9115
SINV-91572,CUST-14284,Chennai,2024-05-08,11015
SINV-16847,CUST-14284,Chennai,2024-04-20,15692
SINV-57222,CUST-14284,Chennai,2024-03-03,13898
SINV-41394,CUST-05120,Chennai,2024-01-18,10494
SINV-51772,CUST-05120,Chennai,2025-01-05,15521
SINV-40870,CUST-05120,Chennai,2024-12-17,22128
SINV-43997,CUST-05120,Chennai,2025-03-09,22399
SINV-84632,CUST-05120,Chennai,2025-01-01,18841
SINV-57403,CUST-04913,Coimbatore,2025-01-06,6509
SINV-72137,CUST-04913,Coimbatore,2024-09-12,6400
SINV-69586,CUST-04913,Coimbatore,2024-04-09,5450
SINV-58061,CUST-04913,Coimbatore,2024-04-16,9217
SINV-84042,CUST-04913,Coimbatore,2025-01-12,10605
SINV-68394,CUST-04913,Coimbatore,2024-03-03,9487
SINV-73824,CUST-13641,Chennai,2024-10-24,174461
SINV-94577,CUST-13641,Chennai,2024-05-21,310654
SINV-59784,CUST-13210,Hyderabad,2024-09-26,29513
SINV-94952,CUST-13210,Hyderabad,2024-09-13,29068
SINV-31139,CUST-13210,Hyderabad,2025-02-05,36666
SINV-24955,CUST-13210,Hyderabad,2025-04-19,43651
SINV-56714,CUST-13210,Hyderabad,2024-01-30,21622
SINV-51543,CUST-13210,Hyderabad,2024-12-08,34909
SINV-33735,CUST-07651,Coimbatore,2025-01-01,139743
SINV-17368,CUST-01091,Hyderabad,2023-09-03,11177
SINV-20270,CUST-01091,Hyderabad,2024-07-09,10044
SINV-51115,CUST-01091,Hyderabad,2024-07-02,5935
SINV-18190,CUST-01091,Hyderabad,2024-11-21,5595
SINV-77458,CUST-01091,Hyderabad,2024-11-18,10744
SINV-17541,CUST-01506,Hyderabad,2023-07-02,3681
SINV-69732,CUST-01506,Hyderabad,2023-08-05,3096
SINV-67216,CUST-01506,Hyderabad,2023-08-13,2572
SINV-48533,CUST-01506,Hyderabad,2023-07-17,2582
SINV-87824,CUST-01506,Hyderabad,2023-08-03,3555
SINV-62154,CUST-01506,Hyderabad,2023-08-02,1909
SINV-16866,CUST-10274,Ahmedabad,2023-08-24,975
SINV-37993,CUST-10274,Ahmedabad,2024-02-28,967
SINV-24279,CUST-10274,Ahmedabad,2023-09-29,1946
SINV-65476,CUST-10274,Ahmedabad,2023-08-11,1795
SINV-25032,CUST-10274,Ahmedabad,2023-07-16,1952
SINV-52851,CUST-10274,Ahmedabad,2024-01-26,1328
SINV-14851,CUST-10918,Hyderabad,2023-08-07,1641
SINV-32826,CUST-10918,Hyderabad,2023-08-18,1314
SINV-68509,CUST-10918,Hyderabad,2023-08-13,1022
SINV-92437,CUST-10918,Hyderabad,2023-07-16,1535
SINV-32140,CUST-10918,Hyderabad,2023-08-03,1060
SINV-78711,CUST-10918,Hyderabad,2023-08-28,1040
SINV-34488,CUST-08651,Chennai,2024-01-28,10612
SINV-47365,CUST-08651,Chennai,2024-06-27,17198
SINV-49084,CUST-05245,Hyderabad,2024-10-13,4356
SINV-13842,CUST-05245,Hyderabad,2024-05-22,2811
SINV-51226,CUST-05245,Hyderabad,2025-01-13,2449
SINV-74049,CUST-05245,Hyderabad,2024-01-25,3100
SINV-87809,CUST-05245,Hyderabad,2025-01-18,4172
SINV-10991,CUST-05245,Hyderabad,2023-12-08,1928
SINV-61055,CUST-09532,Chennai,2025-01-16,1216
SINV-94532,CUST-09532,Chennai,2025-02-11,1050
SINV-10331,CUST-09532,Chennai,2024-02-17,915
SINV-26068,CUST-09532,Chennai,2024-06-18,672
SINV-51172,CUST-09532,Chennai,2024-03-01,1135
SINV-77951,CUST-09532,Chennai,2024-09-09,1066
SINV-70845,CUST-03830,Chennai,2023-08-18,5174
SINV-34887,CUST-03830,Chennai,2023-08-02,3169
SINV-68129,CUST-03830,Chennai,2023-08-23,5218
SINV-29847,CUST-03830,Chennai,2023-07-22,4224
SINV-30003,CUST-03830,Chennai,2023-08-06,4984
SINV-61989,CUST-03830,Chennai,2023-08-25,3411
SINV-61337,CUST-12085,Coimbatore,2023-07-30,8030
SINV-74682,CUST-12085,Coimbatore,2024-01-09,7670
SINV-53842,CUST-12085,Coimbatore,2023-08-08,9538
SINV-22671,CUST-12085,Coimbatore,2023-07-04,7408
SINV-58287,CUST-12085,Coimbatore,2023-08-05,11140
SINV-72014,CUST-12085,Coimbatore,2023-08-04,9945
SINV-60159,CUST-07400,Coimbatore,2025-01-28,37817
SINV-12522,CUST-07400,Coimbatore,2025-03-02,20414
SINV-45288,CUST-07400,Coimbatore,2025-02-24,34167
SINV-33734,CUST-07400,Coimbatore,2024-12-06,21150
SINV-51956,CUST-07400,Coimbatore,2024-08-12,43449
SINV-17399,CUST-00206,Coimbatore,2024-09-29,15478
SINV-11706,CUST-00206,Coimbatore,2024-04-06,15300
SINV-31835,CUST-00206,Coimbatore,2025-04-30,16514
SINV-60048,CUST-00206,Coimbatore,2025-05-10,14571
SINV-55950,CUST-00206,Coimbatore,2024-10-17,15763
SINV-79434,CUST-00206,Coimbatore,2025-05-07,18140
SINV-86649,CUST-01871,Coimbatore,2023-12-28,30509
SINV-75326,CUST-01871,Coimbatore,2024-06-15,23649
SINV-89610,CUST-01871,Coimbatore,2024-07-27,19428
SINV-16988,CUST-01871,Coimbatore,2024-05-26,24779
SINV-25899,CUST-01871,Coimbatore,2024-02-21,15973
SINV-77731,CUST-01871,Coimbatore,2024-05-08,28903
SINV-51483,CUST-07313,Chennai,2025-04-22,4041
SINV-84924,CUST-07313,Chennai,2025-01-02,5051
SINV-78431,CUST-07313,Chennai,2024-07-19,2727
SINV-94288,CUST-07313,Chennai,2024-11-13,5494
SINV-47325,CUST-07313,Chennai,2025-02-06,3691
SINV-10630,CUST-07313,Chennai,2024-09-25,5427
SINV-79832,CUST-10952,Coimbatore,2024-08-31,17440
SINV-38444,CUST-10952,Coimbatore,2024-04-10,13061
SINV-53238,CUST-10952,Coimbatore,2024-04-09,23760
SINV-74108,CUST-15636,Hyderabad,2024-06-07,5064
SINV-20415,CUST-15636,Hyderabad,2024-06-28,8637
SINV-14466,CUST-15636,Hyderabad,2024-12-17,5594
SINV-84851,CUST-15636,Hyderabad,2024-03-20,5778
SINV-51460,CUST-15636,Hyderabad,2024-12-11,6766
SINV-73548,CUST-15636,Hyderabad,2024-02-21,5644
SINV-14200,CUST-06818,Mumbai,2024-06-17,76259
SINV-39669,CUST-06818,Mumbai,2025-03-26,61594
SINV-65973,CUST-06818,Mumbai,2025-03-06,47517
SINV-69919,CUST-06818,Mumbai,2024-07-02,62844
SINV-46949,CUST-06818,Mumbai,2024-05-13,62003
SINV-77552,CUST-06818,Mumbai,2024-07-02,68857
SINV-43520,CUST-13833,Ahmedabad,2023-07-01,24195
SINV-74089,CUST-13833,Ahmedabad,2023-07-14,19139
SINV-22313,CUST-13833,Ahmedabad,2023-07-16,35678
SINV-41336,CUST-13833,Ahmedabad,2023-07-15,36460
SINV-14713,CUST-13833,Ahmedabad,2023-07-25,17446
SINV-41624,CUST-00146,Hyderabad,2024-03-31,4583
SINV-91169,CUST-00146,Hyderabad,2024-08-18,7133
SINV-98772,CUST-00146,Hyderabad,2024-12-30,4060
SINV-64675,CUST-00146,Hyderabad,2024-11-16,4616
SINV-17937,CUST-00146,Hyderabad,2025-02-05,8410
SINV-30734,CUST-15875,Ahmedabad,2024-11-04,4320
SINV-10616,CUST-15875,Ahmedabad,2024-02-09,4407
SINV-41987,CUST-15875,Ahmedabad,2024-04-19,3574
SINV-34476,CUST-15875,Ahmedabad,2023-12-06,3101
SINV-42879,CUST-15875,Ahmedabad,2023-10-19,3595
SINV-73545,CUST-15875,Ahmedabad,2023-09-26,4867
SINV-89593,CUST-15707,Coimbatore,2024-05-18,10077
SINV-75680,CUST-15707,Coimbatore,2024-03-15,10452
SINV-27284,CUST-15707,Coimbatore,2024-05-01,8974
SINV-18878,CUST-15707,Coimbatore,2024-03-05,11427
SINV-47878,CUST-15707,Coimbatore,2024-03-14,11290
SINV-23710,CUST-15707,Coimbatore,2024-08-21,6795
SINV-70212,CUST-01696,Coimbatore,2025-02-28,15556
SINV-89868,CUST-11619,Coimbatore,2023-08-07,14853
SINV-29862,CUST-11619,Coimbatore,2023-08-16,20853
SINV-13706,CUST-11619,Coimbatore,2023-08-24,17770
SINV-80732,CUST-11814,Coimbatore,2023-09-08,6796
SINV-12927,CUST-11814,Coimbatore,2023-07-11,10336
SINV-42478,CUST-11814,Coimbatore,2023-07-12,9855
SINV-23273,CUST-11814,Coimbatore,2023-07-24,11851
SINV-57157,CUST-11814,Coimbatore,2023-08-17,9379
SINV-32352,CUST-11814,Coimbatore,2023-08-24,11061
SINV-39908,CUST-13054,Coimbatore,2024-04-07,5607
SINV-51919,CUST-13054,Coimbatore,2024-12-12,3211
SINV-74690,CUST-13054,Coimbatore,2024-06-30,2842
SINV-45843,CUST-13054,Coimbatore,2024-02-03,4719
SINV-89141,CUST-13054,Coimbatore,2024-02-24,5004
SINV-92219,CUST-13054,Coimbatore,2024-03-07,5338
SINV-13471,CUST-04483,Hyderabad,2024-07-29,17358
SINV-93048,CUST-04483,Hyderabad,2024-12-24,17350
SINV-50703,CUST-01482,Hyderabad,2023-07-07,874
SINV-61472,CUST-01482,Hyderabad,2024-08-18,958
SINV-97459,CUST-01482,Hyderabad,2024-08-28,1388
SINV-21190,CUST-01482,Hyderabad,2023-10-24,856
SINV-71471,CUST-01482,Hyderabad,2024-08-18,1073
SINV-53215,CUST-01482,Hyderabad,2024-06-16,1150
SINV-73611,CUST-04881,Chennai,2023-07-26,5414
SINV-46696,CUST-04881,Chennai,2023-08-06,11923
SINV-97567,CUST-04881,Chennai,2023-08-18,5910
SINV-96880,CUST-04881,Chennai,2023-08-04,10511
SINV-52934,CUST-04881,Chennai,2023-08-23,10468
SINV-14615,CUST-04881,Chennai,2023-07-09,8971
SINV-78343,CUST-07801,Coimbatore,2024-12-14,8472
SINV-65502,CUST-07801,Coimbatore,2024-04-26,8309
SINV-62483,CUST-07801,Coimbatore,2024-09-16,5745
SINV-81752,CUST-07801,Coimbatore,2024-01-21,9365
SINV-24565,CUST-07801,Coimbatore,2023-12-02,5775
SINV-14862,CUST-07801,Coimbatore,2024-05-03,5187
SINV-51897,CUST-06712,Mumbai,2023-07-24,2196
SINV-71224,CUST-06712,Mumbai,2023-08-18,2514
SINV-68163,CUST-06712,Mumbai,2023-08-23,2627
SINV-80792,CUST-06712,Mumbai,2023-08-14,2318
SINV-13072,CUST-06712,Mumbai,2023-07-19,3556
SINV-37478,CUST-06712,Mumbai,2023-09-22,3486
SINV-50907,CUST-08740,Hyderabad,2024-10-07,48615
SINV-47863,CUST-08740,Hyderabad,2025-05-17,44811
SINV-42172,CUST-08740,Hyderabad,2024-09-09,45357
SINV-33942,CUST-08740,Hyderabad,2024-09-27,48389
SINV-52879,CUST-08740,Hyderabad,2024-06-11,54397
SINV-83096,CUST-08740,Hyderabad,2024-04-12,31203
SINV-77831,CUST-01742,Mumbai,2024-02-19,1583
SINV-34918,CUST-01742,Mumbai,2024-02-17,1698
SINV-11431,CUST-01742,Mumbai,2024-07-30,3345
SINV-26614,CUST-01742,Mumbai,2024-03-08,2356
SINV-87214,CUST-01742,Mumbai,2023-12-13,3559
SINV-50074,CUST-01742,Mumbai,2023-12-13,2521
SINV-42893,CUST-10746,Ahmedabad,2023-07-11,93122
SINV-32251,CUST-10746,Ahmedabad,2023-11-27,88857
SINV-58034,CUST-10746,Ahmedabad,2023-07-27,56775
SINV-83009,CUST-10746,Ahmedabad,2023-07-19,96027
SINV-68361,CUST-10746,Ahmedabad,2023-09-30,58949
SINV-25682,CUST-10746,Ahmedabad,2023-07-19,60812
SINV-10972,CUST-14896,Hyderabad,2024-12-24,24370
SINV-53619,CUST-14896,Hyderabad,2024-02-27,37170
SINV-71915,CUST-14896,Hyderabad,2024-05-15,39704
SINV-69190,CUST-14896,Hyderabad,2023-09-13,37196
SINV-64140,CUST-14896,Hyderabad,2024-05-25,28907
SINV-94631,CUST-14896,Hyderabad,2023-10-02,37556
SINV-21449,CUST-05482,Chennai,2023-12-10,2732
SINV-77263,CUST-05482,Chennai,2023-09-15,4896
SINV-90393,CUST-05482,Chennai,2024-05-28,4380
SINV-68701,CUST-05482,Chennai,2024-07-22,4443
SINV-70285,CUST-05482,Chennai,2023-11-17,5953
SINV-91608,CUST-05482,Chennai,2024-02-06,5517
SINV-59265,CUST-15853,Ahmedabad,2024-08-03,38756
SINV-55252,CUST-15853,Ahmedabad,2024-08-05,45240
SINV-96878,CUST-15853,Ahmedabad,2024-03-31,28151
SINV-18980,CUST-07666,Hyderabad,2025-04-19,13129
SINV-47177,CUST-07666,Hyderabad,2024-09-29,7771
SINV-96333,CUST-15574,Coimbatore,2023-08-05,1137
SINV-77848,CUST-15574,Coimbatore,2023-08-12,1388
SINV-96350,CUST-15574,Coimbatore,2023-12-10,1262
SINV-82481,CUST-15574,Coimbatore,2023-10-11,1511
SINV-84680,CUST-15574,Coimbatore,2023-08-26,894
SINV-90605,CUST-15574,Coimbatore,2024-03-23,1240
SINV-80435,CUST-12994,Chennai,2025-01-26,4199
SINV-95662,CUST-12994,Chennai,2024-06-20,2845
SINV-77273,CUST-12994,Chennai,2024-11-10,2002
SINV-37448,CUST-12994,Chennai,2024-12-02,4324
SINV-94461,CUST-12994,Chennai,2024-05-30,2842
SINV-45273,CUST-12994,Chennai,2024-03-20,2318
SINV-78233,CUST-12092,Coimbatore,2023-07-24,26901
SINV-79105,CUST-12092,Coimbatore,2023-08-09,18633
SINV-17333,CUST-12092,Coimbatore,2023-08-06,30224
SINV-57565,CUST-12092,Coimbatore,2023-08-17,25841
SINV-91181,CUST-12092,Coimbatore,2023-07-05,22972
SINV-59243,CUST-12092,Coimbatore,2023-07-29,24158
SINV-22100,CUST-13914,Chennai,2024-03-31,27626
SINV-10178,CUST-13914,Chennai,2024-09-06,39512
SINV-30669,CUST-13914,Chennai,2024-03-06,44224
SINV-95142,CUST-13914,Chennai,2024-10-10,31708
SINV-47546,CUST-12496,Hyderabad,2023-07-23,9713
SINV-48158,CUST-12496,Hyderabad,2023-07-03,5312
SINV-11842,CUST-12496,Hyderabad,2023-07-26,5577
SINV-41156,CUST-13656,Chennai,2024-10-28,4634
SINV-88844,CUST-13656,Chennai,2024-10-14,6112
SINV-91334,CUST-13656,Chennai,2024-10-29,4635
SINV-24075,CUST-13656,Chennai,2024-09-16,4259
SINV-13115,CUST-13656,Chennai,2024-09-13,4804
SINV-20544,CUST-13656,Chennai,2024-01-27,5957
SINV-47402,CUST-01380,Coimbatore,2025-02-15,3809
SINV-18256,CUST-01380,Coimbatore,2024-02-02,3568
SINV-28543,CUST-01380,Coimbatore,2024-10-13,3196
SINV-21150,CUST-01380,Coimbatore,2024-01-19,3511
SINV-68363,CUST-12164,Chennai,2024-07-10,2163
SINV-96488,CUST-12164,Chennai,2025-03-01,3868
SINV-82020,CUST-12164,Chennai,2024-08-27,3834
SINV-90639,CUST-12164,Chennai,2024-12-29,2635
SINV-54761,CUST-12164,Chennai,2024-02-14,1985
SINV-22548,CUST-12164,Chennai,2025-02-12,1894
SINV-29441,CUST-15045,Hyderabad,2024-07-01,10699
SINV-94056,CUST-15045,Hyderabad,2023-08-04,10193
SINV-98539,CUST-15045,Hyderabad,2023-11-24,8353
SINV-48041,CUST-15045,Hyderabad,2024-02-14,6844
SINV-98869,CUST-15045,Hyderabad,2023-07-27,9388
SINV-63099,CUST-01426,Coimbatore,2024-03-29,842
SINV-64369,CUST-01426,Coimbatore,2024-07-30,912
SINV-22659,CUST-01426,Coimbatore,2024-11-09,993
SINV-43880,CUST-01426,Coimbatore,2024-01-30,902
SINV-16664,CUST-01426,Coimbatore,2024-06-18,1730
SINV-99295,CUST-01426,Coimbatore,2023-09-27,1365
SINV-84585,CUST-15488,Chennai,2024-04-25,8275
SINV-93598,CUST-15488,Chennai,2025-02-16,9892
SINV-54076,CUST-15488,Chennai,2025-01-14,6820
SINV-76441,CUST-15488,Chennai,2024-08-09,7181
SINV-86325,CUST-15488,Chennai,2025-01-13,7172
SINV-24659,CUST-15488,Chennai,2024-03-23,9678
SINV-34645,CUST-10797,Chennai,2023-07-16,72575
SINV-13245,CUST-10797,Chennai,2023-08-08,57723
SINV-87973,CUST-10797,Chennai,2023-07-12,56183
SINV-93276,CUST-10797,Chennai,2023-07-05,76185
SINV-43583,CUST-09553,Hyderabad,2025-03-30,34931
SINV-16284,CUST-09553,Hyderabad,2025-01-25,38998
SINV-63796,CUST-09553,Hyderabad,2024-12-12,41140
SINV-94035,CUST-07747,Mumbai,2023-07-05,53419
SINV-49431,CUST-07747,Mumbai,2023-09-17,41996
SINV-52476,CUST-07747,Mumbai,2023-07-06,47564
SINV-30109,CUST-07747,Mumbai,2024-01-09,55999
SINV-67287,CUST-07747,Mumbai,2023-07-27,51816
SINV-75620,CUST-07747,Mumbai,2023-08-09,42733
SINV-35676,CUST-07207,Chennai,2024-04-26,6745
SINV-57956,CUST-08584,Chennai,2025-05-11,2485
SINV-34613,CUST-08584,Chennai,2024-09-11,2525
SINV-78529,CUST-08584,Chennai,2024-07-13,3587
SINV-41048,CUST-08584,Chennai,2024-10-13,4608
SINV-79001,CUST-08584,Chennai,2025-03-19,4965
SINV-39021,CUST-08584,Chennai,2025-02-01,4052
SINV-24784,CUST-03457,Hyderabad,2023-07-26,5363
SINV-66744,CUST-03457,Hyderabad,2023-07-25,4691
SINV-97255,CUST-03457,Hyderabad,2024-01-03,7061
SINV-25969,CUST-03457,Hyderabad,2023-08-10,8457
SINV-18179,CUST-03457,Hyderabad,2023-08-12,7668
SINV-95575,CUST-03457,Hyderabad,2024-02-25,4738
SINV-58943,CUST-03509,Coimbatore,2023-10-12,33879
SINV-63738,CUST-03509,Coimbatore,2025-01-31,23540
SINV-79414,CUST-03509,Coimbatore,2024-09-17,21010
SINV-38750,CUST-03509,Coimbatore,2024-01-17,29940
SINV-43076,CUST-03509,Coimbatore,2024-01-07,38006
SINV-89239,CUST-03509,Coimbatore,2025-02-06,20411
SINV-30089,CUST-01251,Chennai,2024-06-01,13444
SINV-77367,CUST-01251,Chennai,2024-09-15,24669
SINV-29605,CUST-01251,Chennai,2024-09-03,17890
SINV-38795,CUST-01251,Chennai,2024-09-14,18870
SINV-49120,CUST-11063,Mumbai,2023-07-03,11710
SINV-39201,CUST-11063,Mumbai,2023-08-03,8058
SINV-88881,CUST-11063,Mumbai,2023-07-15,9157
SINV-71858,CUST-11063,Mumbai,2024-02-24,9821
SINV-23935,CUST-11063,Mumbai,2023-07-09,6899
SINV-74425,CUST-11063,Mumbai,2023-07-29,9548
SINV-60571,CUST-00375,Chennai,2023-07-31,1023
SINV-88630,CUST-00375,Chennai,2024-02-17,1360
SINV-91399,CUST-00375,Chennai,2024-05-17,992
SINV-45104,CUST-00375,Chennai,2023-11-14,854
SINV-49868,CUST-00375,Chennai,2023-10-22,596
SINV-65720,CUST-00375,Chennai,2024-05-09,1027
SINV-18516,CUST-05472,Coimbatore,2023-07-24,140935
SINV-33516,CUST-02673,Coimbatore,2025-01-02,17266
SINV-28132,CUST-02673,Coimbatore,2024-06-15,16726
SINV-36220,CUST-02673,Coimbatore,2024-02-23,15791
SINV-94632,CUST-02673,Coimbatore,2024-12-10,19913
SINV-27569,CUST-02673,Coimbatore,2025-01-17,13281
SINV-62006,CUST-02673,Coimbatore,2024-06-12,12653
SINV-67707,CUST-03645,Coimbatore,2024-10-19,1173
SINV-47670,CUST-03645,Coimbatore,2024-07-09,1128
